gvkey,date,year,quarter,transcriptid,sentence,label,semantic_score,source_method
015420,2022-04-12,2022,2,2536998.0,"Can you talk maybe about the expansion of the product set, how you can scale up from what was focusing only on computer vision to now a much broader suite?",innovation,0.28752434,bert_classifier_chatgpt_annotations
015420,2022-04-12,2022,2,2536998.0,And that's the next-generation SoC family and your specific AI domain controller for automotive ADAS to AV.,irrelevant,0.3016696,bert_classifier_chatgpt_annotations
015420,2022-04-12,2022,2,2536998.0,"Can you talk a little bit about the product family, the major leaps in the technology from computer vision to now an entire domain controller system and then how that fits into the commercial strategy with respect to your automotive business?",adoption,0.21840434,bert_classifier_chatgpt_annotations
015420,2022-04-12,2022,2,2536998.0,"But in addition to that, in order to achieve so much performance, for example, our CV2 computer vision performance compared to CV3, CV3 is 40x higher than CV2 in terms of CV performance.",innovation,0.226216,bert_classifier_chatgpt_annotations
015420,2022-04-12,2022,2,2536998.0,"We really believe that for -- not only for automotive, just for any computer vision or I should say that mobility solution that require because all of them will be enabled by the batteries and try to make sure you have lowest power consumption, become a huge differentiation for us.",innovation,0.16987063,bert_classifier_chatgpt_annotations
015420,2022-04-12,2022,2,2536998.0,"So that, for example, in CV2, we show that one CV2 family chip running with some of the neural network performance is 4 watts versus our competitor solution running identical workload is at 20-plus watts.",risk,0.2824855,bert_classifier_chatgpt_annotations
015420,2022-04-12,2022,2,2536998.0,Can you stack up where Ambarella sits versus some of the other major players in the computer vision and the chip industry?,innovation,0.27955252,bert_classifier_chatgpt_annotations
015420,2022-04-12,2022,2,2536998.0,"And does having that customer in on the recorders and the data loggers, open the door easily to the conversation around your more advanced computer vision chips like CV3 and what you can provide from an active safety and autonomous driving perspective?",adoption,0.2982871,bert_classifier_chatgpt_annotations
015420,2022-04-12,2022,2,2536998.0,"So we -- our focus moving forward is really providing computer vision chip targeting today, security cameras and also the derivative of security camera plus automotive.",innovation,0.34918538,bert_classifier_chatgpt_annotations
273436,2020-05-08,2020,2,1981012.0,"And going forward, the technology will be very critical for us and what we are now trying to do that apart from having our strength on the transaction side, we are also building our technology capabilities for the data analytics, for the artificial intelligence, the customer acquisition through data analytics, the acquisition of customers and the total loan life cycle management on digital.",hype,0.40924585,bert_classifier_chatgpt_annotations
316210,2021-03-10,2021,1,2233761.0,We also launched our new customer data platform with impressive AI machine learning capabilities to ensure that we can bring the full benefits of data science to our marketing programs.,adoption,0.40460247,bert_classifier_chatgpt_annotations
316210,2021-03-10,2021,1,2233761.0,"We took some significant steps along our technology road map in 2020, including the launch of our new customer data platform, which uses machine learning to, among other things, score and prioritize the many thousands of different leads that we deal with on a monthly basis and to improve cross-sell opportunities throughout the touch points that customers have with their journey with Foxtons.",adoption,0.4009663,bert_classifier_chatgpt_annotations
118525,2021-05-04,2021,2,2281331.0,"Artificial intelligence, technology, the cloud, digitalization, it's all transforming how we are operating.",hype,0.34272206,bert_classifier_chatgpt_annotations
149762,2020-03-03,2020,1,1928162.0,"At the same time, innovation in the application of artificial intelligence, machine learning and robotics will help us increase productivity, reduce costs and generate higher margins from our vertically integrated global supply chain.",adoption,0.36089298,bert_classifier_chatgpt_annotations
149762,2020-03-03,2020,1,1928162.0,"And continuing down that path, when I look at CapEx, you all talked about AI, automation, robotics, what are some of the bigger opportunities for you all in 2020, employing some cost savings and/or growth CapEx beyond what you're doing on your clam vessels?",innovation,0.22109953,bert_classifier_chatgpt_annotations
031091,2020-03-04,2020,1,1929740.0,"In October, we reported that the San Francisco Giants had licensed our AI-powered rapid media discovery and workloads to further fan engagement.",adoption,0.24291444,bert_classifier_chatgpt_annotations
018561,2020-03-03,2020,1,1928463.0,"BenefitSAIGE, our AI-powered platform, has been instrumental in driving more consumer activity and awareness of BenefitsPlace products.",adoption,0.2568594,bert_classifier_chatgpt_annotations
018561,2020-03-03,2020,1,1928463.0,"Our ability to drive greater benefits engagement through data and AI as what [indiscernible] deliver deeper insights into health plan costs and allocation, utilization factored into their decision.",adoption,0.25097454,bert_classifier_chatgpt_annotations
018561,2020-03-03,2020,1,1928463.0,These investments include: Industry-leading data quality initiatives; the adoption of artificial intelligence to better inform consumers; as well as efforts to build our end-to-end solution for Carriers.,adoption,0.2795834,bert_classifier_chatgpt_annotations
018561,2020-03-03,2020,1,1928463.0,"With our AI-powered platform, BenefitSAIGE, and our industry-leading data analytics assisting consumers storing the benefit selection process, voluntary benefits participation increased by approximately 350 basis points to nearly 28% for all voluntary product offerings.",adoption,0.19695957,bert_classifier_chatgpt_annotations
018561,2020-03-03,2020,1,1928463.0,"The way that we're going to really engage with the consumers and continue to engage with the consumers is with our artificial intelligence engine, BenefitSAIGE.",adoption,0.30604997,bert_classifier_chatgpt_annotations
018561,2020-03-03,2020,1,1928463.0,"So the -- so really, is artificial intelligence technology to reach out to people to purchase those benefits when they need it, we believe, will be very, very fundamental and moving from a 2 -- every 2-week period to a 52-week period.",adoption,0.24251767,bert_classifier_chatgpt_annotations
018561,2020-03-03,2020,1,1928463.0,Data and artificial intelligence are going to drive us there.,risk,0.29108486,bert_classifier_chatgpt_annotations
309587,2022-02-24,2022,1,2505529.0,"5G when coupled with technologies such as AI, IoT, VR and so on, indeed, opens the door to found commercial business and revenue opportunities.",innovation,0.14332476,bert_classifier_chatgpt_annotations
319480,2022-02-11,2022,1,2491744.0,"And that also includes being -- making it possible to use machine learning, AI, et cetera.",risk,0.30650988,bert_classifier_chatgpt_annotations
035731,2020-11-19,2020,4,2147057.0,"At Youdao, with our expertise in AI, learning content, hardware design and brand recognition, we believe we are well positioned to lead this fledgling area.",adoption,0.26176527,bert_classifier_chatgpt_annotations
035731,2020-11-19,2020,4,2147057.0,"We have put a lot of effort into ensuring that along with revenue growth, we also accumulate a large amount of value regarding product innovation ability, customer base expansion, teaching expertise, learning content, learning oriented AI technology, distribution channels and on the ground and et cetera.",innovation,0.22231199,bert_classifier_chatgpt_annotations
162559,2020-01-30,2020,1,1896386.0,"And if you think of many of the advances in data science and machine learning and AI, it's really to improve your capacity to predict better.",irrelevant,0.41967028,bert_classifier_chatgpt_annotations
002312,2021-01-28,2021,1,2184784.0,Our technology investments have facilitated remote working models internally and with our advanced AI-driven capabilities are providing clients with real-time choices of candidates from outside their local market area.,adoption,0.3191409,bert_classifier_chatgpt_annotations
176103,2021-04-29,2021,2,2281158.0,"Over the next 2 years, we expect to install telematics across our entire large equipment fleet and advance the analytics development into artificial intelligence and machine learning.",hype,0.40357292,bert_classifier_chatgpt_annotations
176103,2021-04-29,2021,2,2281158.0,"And so if we can do that, the intention is we improve our availability, we lower our cost, we make our components last longer and that maintenance side, especially when it comes to the AI and the machine learning side and being able to set up parameters in establishing your particular environment and not just to generalize parameter.",adoption,0.33482254,bert_classifier_chatgpt_annotations
243241,2021-02-03,2021,1,2189540.0,"[Interpreted] Our home as a daily space is expanding its function, leading to greater demand for smart home connectivity based on AI and IoT.",adoption,0.22911139,bert_classifier_chatgpt_annotations
243241,2021-02-03,2021,1,2189540.0,"[Interpreted] Last year, LG AI Research Institute was launched initiated by LG affiliates, including Electronics and Chemical, and we expect development of innovative DX service to accelerate as we are able to secure source technologies for AI, big data and conduct data analytics.",adoption,0.29213846,bert_classifier_chatgpt_annotations
243241,2021-02-03,2021,1,2189540.0,"So this is basically before a car gets released, we will be providing for and putting -- mounting, AI's voice recognition, navigation, infotainment content provision.",innovation,0.24731284,bert_classifier_chatgpt_annotations
032961,2020-08-04,2020,3,2058986.0,"Recognizing the heightened use of social media during this COVID-19 environment, we continue to refine our tactical planning using an artificial intelligence approach to ensure that we target and consistently engage with our key target segments of both women and HCPs.",adoption,0.25091067,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,This plan includes strengthening our value proposition in the fast-growing edge computing industry and becoming nothing less than the market leader in the AI transportable space.,hype,0.32809195,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,"And then following John, our Chief Sales and Marketing Officer, Jim Ison, will provide insights into our AI transportable strategy and related customer activities.",adoption,0.31916127,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,"This growth was primarily driven by improvements in the sale of ruggedized servers into the media and entertainment markets, our differentiated military AI transportable data processing and storage products as well as continued expansion of our customer base and new applications within key accounts.",adoption,0.27256483,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,"For example, in April, we hosted a webinar called Turning Large Data Set IP into AI Gold, which featured speakers from OSS and KIOXIA.",adoption,0.23975909,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,"The webinar discussed collecting, encrypting and creating value quickly from large AI data sets in defense, aerospace, autonomous vehicles and security applications at the edge.",irrelevant,0.27097955,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,We kicked off the return to in-person events with our demonstration last week of a long-range visual observation system utilizing AI at the Sea-Air-Space 2021 Conference that was sponsored by the U.S. Navy.,innovation,0.23872875,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,"At the event, we also demonstrated our market-leading AI on the Fly, high-speed PCI Express interconnect, NVMe storage and scalable GPU compute systems that are required by the most demanding military and aerospace applications.",hype,0.3317057,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,"On the product front, we shipped 2 major products earlier this year into the AI transportable marketplace, including our flagship GAS-R GPU accelerator that has been in airborne trials with the Navy.",adoption,0.27798712,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,We continue to validate our AI transportable market focus through wins and product introductions.,adoption,0.26619902,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,Our pipeline is continuing to be and hopefully expanding to 50% of AI transportable type markets.,irrelevant,0.32280743,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,"Not from a geographic standpoint, definitely more military type applications as we focus towards the AI transportable market.",irrelevant,0.22747903,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,"So that market space is pretty hot right now and especially with the budgeting and everything geared towards AI applications for the government continue to expand, and we expect to capture as much of that as we can.",innovation,0.3027949,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,"Higher percentage is in military and over 50% is in AI transportable, which, by definition, is higher margin.",irrelevant,0.2501022,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,"So really, the challenge there is because that's really part of AI transportables, is how do we take that to a whole another level.",risk,0.29069096,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,We've put a lot of focus on the AI transportable space.,irrelevant,0.25066817,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,"And then maybe if you kind of think about the demand trends that you're seeing and maybe even through the quarter, where are you seeing the largest growth opportunities maybe outside of your focused AI transportables?",irrelevant,0.17767441,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,"We come across them, but we're really trying to focus on the AI transportables.",irrelevant,0.28500807,bert_classifier_chatgpt_annotations
032851,2021-08-12,2021,3,2376009.0,So that's still a solid underlying business that really just takes its parts from our AI transportable strategy.,irrelevant,0.22868957,bert_classifier_chatgpt_annotations
039357,2021-08-12,2021,3,2384839.0,"Our results in the second quarter were a testament to how successfully we've been able to execute on our mission of delivering differentiated value to customers and consumers alike, leveraging the power of machine learning.",adoption,0.3159301,bert_classifier_chatgpt_annotations
039357,2021-08-12,2021,3,2384839.0,"To talk through some of the drivers of this growth, as many of you know, our growth in the $23 billion residential title and escrow market is driven by a unique approach of applying cutting-edge machine learning technology to remove giant chunks of friction, frustration and expense from the historically tedious process of closing residential purchase or refinance transaction.",adoption,0.23201554,bert_classifier_chatgpt_annotations
039357,2021-08-12,2021,3,2384839.0,"The Doma Intelligence platform utilizes 3 key elements: Doma Title, Doma Escrow and Doma Close, to deliver our machine learning capabilities across all aspects of our residential mortgage closing.",adoption,0.21103881,bert_classifier_chatgpt_annotations
039357,2021-08-12,2021,3,2384839.0,Doma Title reduces a typical 3- to 5-day title underwriting process down to less than a minute using industry-leading machine learning-powered underwriting technology.,adoption,0.21075363,bert_classifier_chatgpt_annotations
039357,2021-08-12,2021,3,2384839.0,"Doma Escrow is the second core element of Doma Intelligence, and it applies a unique combination of natural language processing and computer vision to cut massive amounts of labor, time and stress from the cumbersome areas of fee balancing and closing document management.",adoption,0.2415823,bert_classifier_chatgpt_annotations
039357,2021-08-12,2021,3,2384839.0,"And as the machine learning models that drive this part of the solution process more and more data, we expect for them to get even more accurate and still faster as time grows, providing continuously optimizing benefit to our customers.",adoption,0.40855947,bert_classifier_chatgpt_annotations
039357,2021-08-12,2021,3,2384839.0,"Across Doma Title and Doma Escrow, we have 5 pending U.S. patent applications, and our data science teams are constantly inventing new first-of-their-kind machine learning applications to drive more unique intellectual property for the company.",adoption,0.32164204,bert_classifier_chatgpt_annotations
039357,2021-08-12,2021,3,2384839.0,These faster closings are also less error prone because our machine learning technology gets constantly smarter at making accurate interpretations and decisions.,risk,0.25834188,bert_classifier_chatgpt_annotations
039357,2021-08-12,2021,3,2384839.0,"Appraisal because it is as manual and full of friction as title and escrow, and our machine learning and insurance expertise presents a clear opportunity to introduce a new approach that will remove a lot of today's labor dependency from the relatively analog old school process.",adoption,0.16537327,bert_classifier_chatgpt_annotations
039357,2021-08-12,2021,3,2384839.0,"Davidson Software and Internet Conference, the JMP Fintech AI Conference and the Citi Global Technology Conference.",irrelevant,0.32224935,bert_classifier_chatgpt_annotations
039357,2021-08-12,2021,3,2384839.0,"And like most at-scale machine learning platforms, the more data of different types that you can feed into the models, the smarter and more accurate and more optimized they can get over time.",hype,0.40958825,bert_classifier_chatgpt_annotations
030662,2021-10-28,2021,4,2416015.0,"And we continue to see curation, both human and AI augmented, as the cornerstone of delivering unique experiences for our listeners, be that on SiriusXM or Pandora or across our podcasting business.",irrelevant,0.2065596,bert_classifier_chatgpt_annotations
201584,2020-05-14,2020,2,2046339.0,"With San-Ai Oil, we pursued operational efficiency using telecommunications and AI and started offering KDDI gas platform services to contribute to the maximization of CS and CX of gas subscribers.",adoption,0.23607226,bert_classifier_chatgpt_annotations
019927,2020-02-05,2020,1,1904191.0,"And then, again, I don't know whether you call it a sector, but we have really revamped and put a lot of effort, including -- I know some of you have asked me about the AI that we've had.",irrelevant,0.2739418,bert_classifier_chatgpt_annotations
108425,2020-05-07,2020,2,2310667.0,"With a full year of production history, we engaged RPA to complete a review of the Limon vein deposit model.",adoption,0.17432255,bert_classifier_chatgpt_annotations
137131,2021-01-12,2021,1,2232860.0,"We've done deals in large molecule, which is D Bio that I just talked about, AI, next-gen sequencing bioinformatics and several others.",hype,0.26425645,bert_classifier_chatgpt_annotations
133564,2022-02-10,2022,1,2490779.0,"No doubt the applications are there, it's primarily the high-performance computing and when you look at the breadth of applications from the cloud applications and all the AI that is popping up in all the -- in many, many applications, definitely, this segment is going to grow.One good example is the high band memory, you can see that growing very fast.",hype,0.30145487,bert_classifier_chatgpt_annotations
288382,2021-05-12,2021,2,2283734.0,"Currently, our MTP team is working with partners on developing MRAM, ReRAM and AI memory.",innovation,0.23901343,bert_classifier_chatgpt_annotations
288382,2021-05-12,2021,2,2283734.0,"We have business activities of PUF-based security solutions are in progress in the applications of the IoT; industrial IoT; AI, blockchain; PGA; data processor unit, that is so-called DPU; and mobile storage; UFS; and automotive.",adoption,0.19491526,bert_classifier_chatgpt_annotations
017696,2021-01-28,2021,1,2253110.0,"So an initiative we introduced in 2020, we are growing the robotic process automation in our middle and back office and our risk and compliance management environments with the goal of being entirely digital.",adoption,0.6205813,bert_classifier_chatgpt_annotations
003863,2021-11-18,2021,4,2444220.0,"And in this business, we have very sophisticated AI tools that can ingest an incredible wide array of data.",hype,0.3623278,bert_classifier_chatgpt_annotations
189594,2022-02-24,2022,1,2507045.0,"The vision is to help customers not only protect their families and homes, but to make their homes more enjoyable and intelligent as we integrate solutions with data-infused artificial intelligence to make smart decisions on their behalf.",adoption,0.3230133,bert_classifier_chatgpt_annotations
189594,2022-02-24,2022,1,2507045.0,Our vision is to combine energy production and consumption controlled by an innovative platform that uses data-infused AI to manage power consumption more intelligently.,adoption,0.29221427,bert_classifier_chatgpt_annotations
002312,2022-04-26,2022,2,2543909.0,"Additionally, our global brand, office network, candidate database, and advanced AI-driven technologies allow us to successfully recruit the necessary talent for our clients to thrive and grow amid the great reshuffle as professionals continue to change jobs at record levels and companies across the globe struggle to navigate unprecedented employee turnover.",adoption,0.27508637,bert_classifier_chatgpt_annotations
002312,2022-04-26,2022,2,2543909.0,"I'm wondering if you could take this opportunity to discuss a little bit about what you've done to make the process more efficient, how you're actually taking advantage of virtual work and all the work that you've done on AI and systems like that to improve your efficiency as well as your reach and to continue to gain share.",irrelevant,0.20957777,bert_classifier_chatgpt_annotations
002312,2022-04-26,2022,2,2543909.0,We use AI to compare a client's requirements to the profile of resume of the candidates.,adoption,0.2505091,bert_classifier_chatgpt_annotations
002312,2022-04-26,2022,2,2543909.0,"Does our AI indicate they've been placed on a contract basis by another firm, again, all getting to how proven is a given candidate on a contract basis.",adoption,0.16636772,bert_classifier_chatgpt_annotations
002312,2022-04-26,2022,2,2543909.0,We're adding that dimension to our AI next month.,irrelevant,0.27924308,bert_classifier_chatgpt_annotations
002312,2022-04-26,2022,2,2543909.0,So we have a profile-based dimension to our AI.,irrelevant,0.2967593,bert_classifier_chatgpt_annotations
002312,2022-04-26,2022,2,2543909.0,"We have a interaction with our recruiters, how proven are you dimensioned to our AI.",irrelevant,0.30973998,bert_classifier_chatgpt_annotations
002312,2022-04-26,2022,2,2543909.0,"Further, we use our AI in our marketing recommendations program where every time we get an order, we match those requirements to our database, and we proactively reach out to every matching candidate and ask them to apply very effective even in this tight labor market, getting them to apply to our jobs.",adoption,0.359612,bert_classifier_chatgpt_annotations
121713,2022-02-01,2022,1,2482317.0,"We are pursuing AI decisioning for consumer lending and further digitizing our small business lending, among others.",irrelevant,0.2416597,bert_classifier_chatgpt_annotations
011499,2021-12-07,2021,4,2456517.0,"We're seeing good momentum in markets like Australia, and with innovative short course programs in subject areas like cybersecurity, artificial intelligence, bioinformatics and crypto finance.",risk,0.19528544,bert_classifier_chatgpt_annotations
065011,2020-02-25,2020,1,1920794.0,Element UF is Heska's artificial intelligence-enabled urine and fecal imaging analyzer platform for global veterinary and animal health applications.,adoption,0.20254178,bert_classifier_chatgpt_annotations
321575,2020-07-28,2020,3,2068168.0,And we really do believe some of our technologies such as the AI that we do for the quality control could be pretty easily applied to lung.,adoption,0.23489004,bert_classifier_chatgpt_annotations
162095,2021-01-12,2021,1,2169630.0,"We've done deals in large molecule, which is D Bio that I just talked about, AI, next-gen sequencing bioinformatics and several others.",hype,0.26425645,bert_classifier_chatgpt_annotations
064901,2022-05-05,2022,2,2555081.0,"I'd also like to briefly report progress with our acquisition of Attain Federal, which recently celebrated its first anniversary as part of MAXIMUS.Last month we announced that we were awarded the Department of Defense Joint Artificial Center Data Readiness for Artificial Intelligence Development Services Basic Order Agreement.",innovation,0.28557763,bert_classifier_chatgpt_annotations
064901,2022-05-05,2022,2,2555081.0,"The DoD established this program to provide an easily accessible path to innovative commercial capabilities like ours to prepare data for use in AI applications, and identify new use cases for AI across the DoD.",adoption,0.35091957,bert_classifier_chatgpt_annotations
135044,2021-05-04,2021,2,2269368.0,"This includes providing advanced features such as AI optimized picture quality, real-time SDR to Asia, conversion, dark noise suppression and smooth auto adaptive brightness control.As highlighted in our, on our previous call we introduced our most recent sixth generation i6 visual processor in Q4, which is the first to incorporate AI adaptive picture quality.",hype,0.26859128,bert_classifier_chatgpt_annotations
135044,2021-05-04,2021,2,2269368.0,"The dedicated AI engine in our i6 processor utilizes power-efficient influencing that augments Pixelworks' extensive knowledge base and industry leading display processing algorithms, with numerous real time inputs from content, sensors, display, user preferences in the environment.",hype,0.34479758,bert_classifier_chatgpt_annotations
135044,2021-05-04,2021,2,2269368.0,"Featuring a 6.78-inch OLED capacitive touchscreen display and supporting up to 144 Hertz refresh rate, this ultra high-performance gaming phone leverages the full suite of advanced features in our i6 chip, including AI based adaptive picture quality as well as AI-enhanced real time SDR to HDR conversion.Also during the year quarter, Oppo extended the use of our proprietary and industry leading color calibration and flesh tone management in the launch of the OPPO Find X3 and Find X3 Pro series, while also retroactively incorporating Pixelworks' software solution via firmware upgrade into the Reno5 Pro+.",innovation,0.1485134,bert_classifier_chatgpt_annotations
135044,2021-05-04,2021,2,2269368.0,"Most recently announced was the TCL 20 Pro 5G, which also incorporates our i6 processor with AI enhanced picture quality.",innovation,0.19991164,bert_classifier_chatgpt_annotations
328353,2020-03-12,2020,1,1935207.0,"And it all relies on our eighth generation credit models, which are built using machine learning technologies and using the vast data and experience we've been able to accumulate over a number of years, which I think, it's fair to say, is unparalleled in the online world.",risk,0.24621911,bert_classifier_chatgpt_annotations
274493,2022-01-31,2022,1,2481069.0,"In the World Economic Forum this month stated, that they think over 97 million new jobs will be created by AI and automation alone by 2025 is the center of this global demand.",hype,0.33550948,bert_classifier_chatgpt_annotations
274493,2022-01-31,2022,1,2481069.0,"Obviously, within IT and Life Sciences are different [indiscernible], which are seeing increase in demand on our teams for example, data, AI, cybersecurity is of course a very big and hot topic.",risk,0.25310707,bert_classifier_chatgpt_annotations
142814,2021-05-06,2021,2,2273818.0,"We're probably the most sizable player now in a low power AI application, particularly one that leads with vision rather than voice.",irrelevant,0.28276628,bert_classifier_chatgpt_annotations
022675,2020-12-01,2020,4,2155906.0,"The online educational training services used cloud classrooms as a carrier, make full use of Internet concepts, AI Smart Technology and Big Data tools to deliver an interactive teaching experiences.",adoption,0.2082074,bert_classifier_chatgpt_annotations
177939,2021-03-23,2021,1,2241164.0,"We are developing a remote sales force, supported by artificial intelligence and many online tools, focused on small and middle-sized retailers and institutional customers with low average tickets.",adoption,0.22947153,bert_classifier_chatgpt_annotations
039752,2022-03-10,2022,1,2523044.0,"The technical architecture of our platform, which centers around the multidimensional understanding of our customers' habits and lifestyle, has been built on our near-decade experience in customer due diligence, application of artificial intelligence and machine learning to financial product journeys, risk management and underwriting.",adoption,0.30961397,bert_classifier_chatgpt_annotations
039752,2022-03-10,2022,1,2523044.0,Now our AI technology combines discovery and intent.,adoption,0.38882744,bert_classifier_chatgpt_annotations
039752,2022-03-10,2022,1,2523044.0,We track over 17 million bank accounts and have 55 machine learning models running in production.,adoption,0.3615356,bert_classifier_chatgpt_annotations
039752,2022-03-10,2022,1,2523044.0,"This is a critical differentiator for MoneyLion as historical investments in our technology platform, data and artificial intelligence-driven processes are translating into margin expansion.",adoption,0.26067722,bert_classifier_chatgpt_annotations
039752,2022-03-10,2022,1,2523044.0,"However, as you will see from the provision to originations ratio later in the presentation, credit performance is very consistent, which is indicative of our highly predictive AI-based underwriting models.",irrelevant,0.2278912,bert_classifier_chatgpt_annotations
038081,2021-12-02,2021,4,2469177.0,JOANN has developed a proprietary and innovative technology that streamlines many cumbersome steps through a product that allows an sewing enthusiast to both project and cut patterns with ease as well as customized pattern designs and sizes using artificial intelligence.,adoption,0.16469559,bert_classifier_chatgpt_annotations
208644,2021-07-29,2021,3,2356093.0,"Last session, we discussed our initiatives on fraud detection and every technology we use like artificial intelligence and data technologies to detect early fraud and mismatches on compliance.",risk,0.2950053,bert_classifier_chatgpt_annotations
024135,2022-02-24,2022,1,2507101.0,"Since we acquired OpenEye in 2019, the team has developed new platform capabilities including integrating our AI software and this has allowed them to expand their market opportunity and begin to ship that business model some to one that also drives SaaS revenue.Next, I'll shift to the residential market.",innovation,0.33091602,bert_classifier_chatgpt_annotations
024135,2022-02-24,2022,1,2507101.0,"An important element of our residential strategy is our initiative to apply our AI software to monitoring stations and alarm response events.Last year, we introduced a first-to-market capability called Ambient Insights for alarm response.",adoption,0.34760422,bert_classifier_chatgpt_annotations
032074,2021-05-04,2021,2,2311587.0,"Our IDP platform leverages artificial intelligence, deep learning architecture and Exela’s vast library of knowledge from customer and industry rules across existing and future processes to generate continuously improved results for our customers.",adoption,0.46833482,bert_classifier_chatgpt_annotations
032074,2021-05-04,2021,2,2311587.0,"Next is our RPA, or Robotic Process Automation.",adoption,0.5379166,bert_classifier_chatgpt_annotations
032074,2021-05-04,2021,2,2311587.0,"Davidson on May 20, and it's around our RPA solution, Robotic Process Automation, which is part of the overall growth or approach with the digital assets.",adoption,0.4702897,bert_classifier_chatgpt_annotations
120860,2022-05-02,2022,2,2550139.0,"Wrapping up discussion of UCC business, our Zoom Phone business also had an exceptional quarter, reaching all-time record and up 50% year-over-year.Shifting gears to the customer experience segment, which accounts for the remaining 15% of the enterprise business, customer experience declined 8.5% on a year-over-year basis, owing to a tough comparison from Russia business generated in the first quarter '21, ex-Russian business, our CX segment would have been up roughly 10%.We continue to see great progress with our conversational AI business, where total contract value signed during the quarter grew around 40% year-over-year.",adoption,0.20323575,bert_classifier_chatgpt_annotations
120860,2022-05-02,2022,2,2550139.0,"We are well positioned to grow [15%] in our conversational AI portfolio in 2022 compared to the previous year.We're glad to report that the acquisition of Callverso at the end of 2021 started to bear fruit with substantially increasing new opportunities for intelligent virtual agent solution for the Contact Center application.Importantly, AudioCodes Live, our Managed Services offering for UCC, CX and conversational AI segments continue to see strong momentum.",adoption,0.29830682,bert_classifier_chatgpt_annotations
120860,2022-05-02,2022,2,2550139.0,"We exited the month of March a $20 million ARR run rate, and we expect our AudioCodes Live managed services to double again in 2022 to over $30 million from over $15 million in 2021.Our pipeline continues to expand across core areas of business, supported by long-term secular trends of migration of voice infrastructure to the cloud, hybrid work and enhanced customer engagement and experience solution powered by [AI].Shifting to margins, our non-GAAP gross margin came at 67.2% versus 68.7% in the year ago quarter, owing to the 1.4 million higher costs associated in the quarter with the procurement of components in the open market.",adoption,0.19415224,bert_classifier_chatgpt_annotations
120860,2022-05-02,2022,2,2550139.0,"Voice is a high-impact, high-value channel mission-critical to companies serving their customers and their employees.We're seeing the next stage of evolution of voice, not just in the traditional sense of telephony, but also in the non-telephony world, such as meeting assistance, IVAs, conversational AI, call recording and even Metaverse in the future.",adoption,0.16288975,bert_classifier_chatgpt_annotations
120860,2022-05-02,2022,2,2550139.0,"We focused strictly on the enterprise segment where 65 of Fortune 100 multinational companies of customers of AudioCodes, and we believe this segment will ultimately drive the long tail of our CPaaS.Our voice CPaaS platform incorporates a cloud-native architecture of our Session Border Controller or SBC, WebRTC gateways and our Voice.ai Connect platform, powered by our [call] flow APIs and enhanced by a voice quality monitoring, analytics and orchestration tools.",adoption,0.32119212,bert_classifier_chatgpt_annotations
120860,2022-05-02,2022,2,2550139.0,"This voice platform makes up the best majority of our total enterprise revenues today split between the UCC and CX.Additionally, we offer a portfolio of productivity-enhancing software and conversational AI applications, which include our intelligent virtual agents called VICA from our Callverso acquisition.",adoption,0.3381601,bert_classifier_chatgpt_annotations
120860,2022-05-02,2022,2,2550139.0,"This is an exciting market that recently, Gartner in its piece called Contact Center Conversational AI and virtual assistant estimates to grow from $332 million to $13.9 billion by 2026.",irrelevant,0.27849835,bert_classifier_chatgpt_annotations
120860,2022-05-02,2022,2,2550139.0,"First, we expand our voice platform and upsell conversational AI apps into the UCC vertical by partnering with Microsoft Teams and Zoom Phone.",adoption,0.29353485,bert_classifier_chatgpt_annotations
120860,2022-05-02,2022,2,2550139.0,"Second, we expand our voice platform and upsell conversational AI apps into customer experience vertical in partnership with Microsoft, Genesys and other contact center and CRM platforms.",adoption,0.28143677,bert_classifier_chatgpt_annotations
120860,2022-05-02,2022,2,2550139.0,"So in the first quarter 2022, Zoom Phone new opportunities grew more than 50% year-over-year.Now let me wrap up my discussion with conversation AI segment, which grew 40% year-over-year and is expected to grow 50% -- above 50% in 2022.",innovation,0.17759618,bert_classifier_chatgpt_annotations
